Est_P_Weighted,Est_P_Weighted.Slope,Est_P_Unweighted,Est_P_Unweighted.Slope,Est_P_KM,Est_P_Pseudo,Est_P_Pseudo.Slope,Est_U_Weighted,Est_U_Weighted.Slope,Est_U_Unweighted,Est_U_Unweighted.Slope,Est_U_KM,Est_U_Pseudo,Est_U_Pseudo.Slope,Est_O_Weighted,Est_O_Weighted.Slope,Est_O_Unweighted,Est_O_Unweighted.Slope,Est_O_KM,Est_O_Pseudo,Est_O_Pseudo.Slope,SE_P_Weighted,SE_P_Weighted.Slope,SE_P_Unweighted,SE_P_Unweighted.Slope,SE_P_KM,SE_P_Pseudo,SE_P_Pseudo.Slope,SE_U_Weighted,SE_U_Weighted.Slope,SE_U_Unweighted,SE_U_Unweighted.Slope,SE_U_KM,SE_U_Pseudo,SE_U_Pseudo.Slope,SE_O_Weighted,SE_O_Weighted.Slope,SE_O_Unweighted,SE_O_Unweighted.Slope,SE_O_KM,SE_O_Pseudo,SE_O_Pseudo.Slope
0.04747059752690067,0.9871985991562462,0.11061118890478443,0.9722559013748614,0.0034766003238189125,-0.12817439380632342,0.9405248098107597,-0.15252940247309912,0.9847366704964572,-0.08938881109521477,0.9665852174273571,0.02478461524714859,-0.2919316018008188,0.9388130794942171,0.24747059752690068,0.9891567309892317,0.31061118890478373,0.9767139898618968,-0.01542311979432738,0.0396479292900301,0.9433173939140111,0.033440929382244036,0.016305131973066742,0.035542854065753623,0.018280111126253436,0.003974571728125649,0.022225384240589018,0.013779620262158586,0.033440929382244036,0.017787066125467658,0.03554285406575364,0.0200225045529193,0.004022835252250316,0.022058636157469936,0.015088484265352281,0.03344092938224403,0.015018297717174183,0.03554285406575362,0.016774040838904103,0.003930994975230914,0.02238917987283145,0.01265463041936658
0.038484684657452736,0.9845898173870107,0.10362639321127548,0.967816994002226,0.004877701791552724,-0.148637700998537,0.9330056524301438,-0.16151531534254718,0.9816049645633609,-0.09637360678872431,0.9611849475399145,0.026701329456215728,-0.3114474475358591,0.9303780479873104,0.23848468465745384,0.9869629391400558,0.3036263932112745,0.9730284230571772,-0.01451443680864263,0.018303937774520315,0.9366167934485959,0.03316826927773497,0.01634896636085521,0.03530662664364248,0.018379957514036795,0.004028786254949008,0.022145430931626856,0.0137916369199553,0.03316826927773497,0.017841745495104467,0.03530662664364248,0.020139956501092016,0.0040778355751250935,0.021972770107425786,0.01509225153430541,0.03316826927773497,0.015051881735812733,0.03530662664364247,0.016857284423642854,0.003984238612123119,0.02231511453821782,0.01267216859660347
0.039182937487149926,0.9834560945002316,0.10668589238553251,0.9648714936465037,0.00517921695855833,-0.15624147053521792,0.9264009451556385,-0.1608170625128504,0.9802259222301873,-0.09331410761446737,0.9575676942571365,0.027515753774549984,-0.31830982104153926,0.9228944193924354,0.23918293748715047,0.986022340307567,0.30668589238553123,0.9706061138392984,-0.014703919819577832,0.010023402269199457,0.9307929154497755,0.03280921129401712,0.016357981776222823,0.03498443121736509,0.01843941189963761,0.004097308999683128,0.02195915491514906,0.013725282834342566,0.03280921129401712,0.017861732619787317,0.03498443121736508,0.020216739828648696,0.00414685314120713,0.02178216904157751,0.015011263576054017,0.032809211294017135,0.015051239389235473,0.034984431217365095,0.016901170168484213,0.004052045369506886,0.02213298122564268,0.012616977120464305
0.032702359605659446,0.9857660476534007,0.1042836307550332,0.9657203098244695,0.006033034297337897,-0.15861296042638523,0.9247370271455132,-0.16729764039434014,0.982956102086772,-0.09571636924496678,0.9585080545271105,0.02887603644016859,-0.32021467031455425,0.9211851378732047,0.23270235960565924,0.9879952529751759,0.30428363075503245,0.9713745471732328,-0.01433654357569153,0.007235628314957088,0.9292260235145112,0.032526182698052804,0.016471961940603574,0.034721027251196725,0.018603637430800637,0.004157830331911939,0.021635192688609098,0.013679189010014508,0.032526182698052804,0.01800548778402006,0.034721027251196745,0.020418972770900448,0.004207852122122272,0.021458402417151287,0.014970316440493785,0.0325261826980528,0.015140580880149686,0.034721027251196725,0.017033509899274685,0.0041118607203317085,0.021808910651635895,0.01256731359595878
0.040197423195138,0.9855241448703234,0.11326841836260547,0.9644613279541995,0.005611978641188176,-0.1563052295437033,0.9211150218401952,-0.15980257680486265,0.9826423834102396,-0.08673158163739433,0.9569118274899862,0.028956526373554198,-0.31728624980762776,0.9171574712354619,0.24019742319513773,0.9878081273039949,0.31326841836260677,0.9703734141880869,-0.015240590573661755,0.008962306336700499,0.9259789425735656,0.03212839804764525,0.016458578590136805,0.03437005502696444,0.01865817520925742,0.004234018349161488,0.021366660042358265,0.013601927651194244,0.032128398047645244,0.018003055750851996,0.03437005502696444,0.02049457556244712,0.004284241378105113,0.021187016928890648,0.014886245724779867,0.03212839804764524,0.015118005332845052,0.034370055026964434,0.01707000501434367,0.00418759128810274,0.02154329006091117,0.012495572500946437
0.04091234993075115,0.9853412919452244,0.11642578272128808,0.9626690358479703,0.0058354616897281775,-0.15910284301863728,0.9171031902836854,-0.1590876500692495,0.9824012371112906,-0.08357421727871153,0.9546710521021106,0.029662408745092406,-0.31955989133627904,0.9125978631656101,0.24091234993075133,0.9876700658586326,0.31642578272128796,0.9689282625169098,-0.015484939475101517,0.005698288956514907,0.9224707665461469,0.03181089086370233,0.016485135276370497,0.03409328081376855,0.01874724328457869,0.004300721004925643,0.02113459635965495,0.013549224256047702,0.03181089086370232,0.01804309915926324,0.034093280813768535,0.020605581985979952,0.004351252091868242,0.02095373957501556,0.014827165773343738,0.03181089086370233,0.015132784095516258,0.03409328081376855,0.017139543047491716,0.004253738500496017,0.02131233331724256,0.012447668511736973
0.03810684405726613,0.9829502428061593,0.11497102647281858,0.9585793460490991,0.006696780559735188,-0.17006292122006755,0.9109728529887035,-0.161893155942734,0.9795116282728235,-0.08502897352718132,0.949643542584843,0.031009737544089366,-0.3298117718451019,0.9056628172871085,0.23810684405726665,0.9856739085889027,0.3149710264728183,0.9655718778827184,-0.015096122152617908,-0.005912035553231929,0.9170663648979317,0.031538935219140266,0.01650294668616647,0.03387019585369591,0.01883878354278131,0.0043600766515725425,0.020996578865306474,0.013526818508227964,0.031538935219140266,0.018067823307608474,0.033870195853695904,0.020713614150591874,0.004410930905348984,0.020812529868436326,0.014795656154534466,0.03153893521914026,0.015143394747973146,0.0338701958536959,0.017215008931298556,0.004312514181565948,0.021177468063432143,0.01243181608571071
0.0319647413832138,0.9844340019060097,0.11207860889516919,0.9586327634902418,0.007790581115192763,-0.1763471686759792,0.91076142883225,-0.1680352586167851,0.9812674185526229,-0.08792139110483187,0.949623171848679,0.03257549747332042,-0.33554439478255077,0.9055489676063229,0.23196474138321335,0.9869402633579324,0.3120786088951684,0.9656777450673323,-0.014463120265134244,-0.012711241986170439,0.9168266894077116,0.03131335305372108,0.016611142833108168,0.03367744329475233,0.0190140412821059,0.004415670983141132,0.020738787866929977,0.013553501589092992,0.03131335305372108,0.018201484425537318,0.033677443294752335,0.02092433230531677,0.004466820641481986,0.020555384628934123,0.014834773445484202,0.03131335305372108,0.015227917822410002,0.03367744329475233,0.017359448407536143,0.004367549019533401,0.020919293952187085,0.012448485385850503
0.03615817437036727,0.9857323964649861,0.11881133988354098,0.9588295131085287,0.007712759809374303,-0.17539978472487391,0.909454994885684,-0.16384182562963331,0.9828057044501999,-0.08118866011645957,0.9497832201789392,0.03295789541909408,-0.3340659160364432,0.9041139627325939,0.23615817437036735,0.9880468537311085,0.31881133988354193,0.9658982105286344,-0.014993003583620573,-0.012260469700681674,0.915671429073494,0.0310140566982486,0.016658798452836205,0.03342041147965565,0.019132528385844096,0.0044849787871146405,0.020454247135565547,0.013510556683323155,0.0310140566982486,0.01826800123023556,0.033420411479655646,0.021071943536508,0.004536258641526839,0.0202705369974578,0.014792779778394424,0.031014056698248593,0.015261564868200444,0.03342041147965566,0.01745264331112854,0.004436451156175369,0.020635169118622333,0.01240487987741809
0.03368169155987374,0.9874719316711608,0.11932356001388462,0.9592128705607692,0.008243095214736679,-0.1756355302677683,0.9091594507576749,-0.16631830844012596,0.9848818170646985,-0.08067643998611634,0.9501686028166031,0.033949441030047656,-0.33387300177534707,0.903877210615974,0.2336816915598734,0.9895190336680914,0.31932356001388396,0.9662755755374096,-0.01491667014835224,-0.012889654604137268,0.9153750922328759,0.030761057166660156,0.01674127304824657,0.033205070887865507,0.01929260215954031,0.0045464177064856275,0.020178355450393412,0.013495374865650575,0.03076105716666017,0.01837314645937086,0.033205070887865507,0.021266541043206147,0.004597773556302949,0.019995646102061927,0.014785326814408731,0.03076105716666017,0.015324625416655073,0.033205070887865507,0.01758049274685777,0.0044975340156320105,0.020358445440317716,0.0123835967340347
0.021126128493844452,0.989687793965944,0.11080416261247279,0.9598435454691118,0.009979030815320394,-0.18427713064430912,0.9086717187912867,-0.17887387150615527,0.9875384855718364,-0.08919583738752747,0.9508629415668072,0.0361259826285758,-0.3420637040480822,0.9035444565646968,0.22112612849384328,0.9913857163165303,0.3108041626124737,0.9668547974978297,-0.013616157947051677,-0.02194130602426243,0.9148271089034669,0.030606478144729866,0.01689667520264807,0.03307806165316335,0.01951268499463042,0.004592034528375606,0.019949072247751352,0.013527256554095658,0.030606478144729866,0.018559661418276287,0.03307806165316335,0.021529587595265968,0.004643529547593264,0.019767676503086418,0.01483154802832086,0.03060647814472986,0.015453197234117554,0.033078061653163356,0.017767246635977608,0.004542723915812812,0.02012811491651158,0.012403977534938077
0.017823117939744806,0.992801601668948,0.11103490168205583,0.9616513838875419,0.010726944541633227,-0.18533604716957358,0.909615130871775,-0.18217688206025573,0.9912877138897782,-0.08896509831794451,0.9529910030351951,0.03733283729884415,-0.3426065946997453,0.9048403422911013,0.2178231179397444,0.9939965798778096,0.3110349016820561,0.9684078516507705,-0.013322378237781596,-0.02348922043465773,0.9155333490574782,0.030384768072106678,0.01702243314604756,0.032888080760373375,0.019712701261311066,0.004651366886860223,0.019671693594068985,0.013532145884119913,0.030384768072106678,0.018716729698752946,0.03288808076037336,0.021769580688097364,0.0047028025613884954,0.019491496741737002,0.014850091308200327,0.03038476807210667,0.015552574526821045,0.032888080760373375,0.01793017312418499,0.004601807456471982,0.01985029958005293,0.012398242926061197
0.02528255743481117,0.9905885378457991,0.1191012826098731,0.9577917370037935,0.010098534047286195,-0.1838064058256081,0.9027025484440612,-0.17471744256518898,0.9886021232766963,-0.08089871739012781,0.9482155458200834,0.03713420444522886,-0.34044365858416537,0.8968553688453271,0.22528255743481185,0.992157111479932,0.3191012826098738,0.9652667222639,-0.014379031258242303,-0.022552161601234005,0.9095460836104109,0.030070531408161915,0.01697421497290969,0.03263577652829571,0.019751041661110434,0.004722852988526873,0.019536509503703954,0.013442847918767856,0.030070531408161915,0.01866660891274031,0.03263577652829571,0.021816401410338613,0.004774003592201593,0.019352397373385004,0.014738781067891601,0.030070531408161915,0.015504412314999327,0.0326357765282957,0.017958464852122387,0.004673277016287427,0.01971888806912284,0.012325738043696053
0.018958615110571665,0.99020857851967925,0.11572615235154993,0.9549233066721386,0.011218303539405117,-0.19341714998094314,0.8963337115056678,-0.18104138488942811,0.9881335070046863,-0.08427384764844954,0.9446443761853334,0.038673002074618434,-0.34939791526563957,0.8897015748287764,0.21895861511057152,0.9918480802425399,0.31572615235155055,0.9629529692072981,-0.013678338104232746,-0.032771433659926054,0.903902413548338,0.029885396606791098,0.017040565243433486,0.032493728595923116,0.01989594007277829,0.004774019951635361,0.019415870420884794,0.013409200279503966,0.02988539660679109,0.01874577594145237,0.032493728595923116,0.02198323950226171,0.004825066918632316,0.01922894106864761,0.01469439608735967,0.02988539660679109,0.01555811467447015,0.032493728595923116,0.01808133684111005,0.00472425127924979,0.019601122438363434,0.012300145994087557
0.025821823788706306,0.9893478343934584,0.12305658423662386,0.9541644433775496,0.01088876106339906,-0.18970230759581866,0.8930699608671051,-0.1741781762112944,0.9870799515262312,-0.07694341576337521,0.9436488928978252,0.038759718343082256,-0.34526472556855686,0.8859284165494918,0.2258218237887052,0.9911399946739922,0.3230565842366248,0.9623810965478998,-0.014426213884573713,-0.02943573402702529,0.9011077755765391,0.02961230601944746,0.017037157954113435,0.03228333374471171,0.020007087527540213,0.004841425824522254,0.01919915670242619,0.013336318240677865,0.029612306019447445,0.01874850417703482,0.03228333374471172,0.022117985320934445,0.004892164303967787,0.019011626134548657,0.014612222012987777,0.029612306019447466,0.015548272155313183,0.03228333374471172,0.018170267388482503,0.004791652355811362,0.01938489127060675,0.01223448676103536
0.01671161182241847,0.9897688375380344,0.11668075748217353,0.9525481158427614,0.012293340714824408,-0.2004721757737992,0.8883402387704342,-0.18328838817758178,0.9875816018949839,-0.08331924251782548,0.9416087843157259,0.04056590772341592,-0.3552055054088947,0.8809178992699406,0.21671161182241847,0.9914984701641639,0.31668075748217595,0.9611049734583194,-0.013427147646083354,-0.04099399037154237,0.8967122427334508,0.029451195125690856,0.01713066721017879,0.0321653997768769,0.02018957976976605,0.004888235223003622,0.019087524009394317,0.013346811518852955,0.029451195125690856,0.018858846808647002,0.03216539977687691,0.022328099943025963,0.00493877123451464,0.018896339454826414,0.014624062619545995,0.029451195125690863,0.01562557386359218,0.03216539977687689,0.018325458426200633,0.004838357363819407,0.019277035099195577,0.012244057406757138
0.01990439330822031,0.9925292065403021,0.12309664335945264,0.953900324628825,0.01209367540099937,-0.19484772401959413,0.8879869200605215,-0.18009560669177935,0.9909222722389481,-0.07690335664054772,0.9432013420494608,0.040766832802512004,-0.34935793092773265,0.8804251045587338,0.21990439330821948,0.993799811678567,0.32309664335945154,0.9622712212666017,-0.014033197374465761,-0.03555190503604372,0.8965196944932774,0.029220371009942868,0.01720117519358075,0.0319796294703007,0.020348455710022313,0.004952990533937249,0.018825575034805135,0.013294876071658157,0.029220371009942868,0.018950581506878006,0.0319796294703007,0.022520284269849325,0.0050031496020027065,0.01863655122046574,0.014571787607006548,0.029220371009942864,0.015677571772136637,0.03197962947030068,0.018453970164000157,0.00490317251581841,0.019012803179285092,0.012192223851950545
0.02703578195641441,0.9933553122415271,0.1325106244906243,0.9534230728381784,0.011688258373890092,-0.18889208345488662,0.8837469085359366,-0.17296421804358672,0.9919150297779459,-0.06748937550937607,0.9425441801200258,0.040791038009523856,-0.3431404601060165,0.8754719721495635,0.22703578195641583,0.9944935749470186,0.33251062449062413,0.9619373286437146,-0.014873066599525198,-0.029809398675016814,0.8929212704584679,0.02898332752026119,0.017270038901881255,0.031783067465167,0.0204792839894666,0.00502207976879053,0.018597606459995655,0.013176282349748013,0.02898332752026119,0.019040699124066224,0.031783067465167,0.022678727412221007,0.00507169099739029,0.018408659197865527,0.014436722585652192,0.02898332752026119,0.01572783192768554,0.031783067465167,0.018558856319070893,0.004972460343667198,0.018784568291918873,0.01208672419890426
