Est_P_Weighted,Est_P_Weighted.Slope,Est_P_Unweighted,Est_P_Unweighted.Slope,Est_P_KM,Est_P_Pseudo,Est_P_Pseudo.Slope,Est_U_Weighted,Est_U_Weighted.Slope,Est_U_Unweighted,Est_U_Unweighted.Slope,Est_U_KM,Est_U_Pseudo,Est_U_Pseudo.Slope,Est_O_Weighted,Est_O_Weighted.Slope,Est_O_Unweighted,Est_O_Unweighted.Slope,Est_O_KM,Est_O_Pseudo,Est_O_Pseudo.Slope,SE_P_Weighted,SE_P_Weighted.Slope,SE_P_Unweighted,SE_P_Unweighted.Slope,SE_P_KM,SE_P_Pseudo,SE_P_Pseudo.Slope,SE_U_Weighted,SE_U_Weighted.Slope,SE_U_Unweighted,SE_U_Unweighted.Slope,SE_U_KM,SE_U_Pseudo,SE_U_Pseudo.Slope,SE_O_Weighted,SE_O_Weighted.Slope,SE_O_Unweighted,SE_O_Unweighted.Slope,SE_O_KM,SE_O_Pseudo,SE_O_Pseudo.Slope
0.003021865673668176,0.9977337531663906,0.005554259761419253,0.9973450956876246,-1.1040506282075646e-4,-3.647179717349536e-4,0.9995833603956171,-0.19697813432633246,0.9972361324877601,-0.19444574023858047,0.9967619475430045,0.025006800419335173,-0.1593457867339825,1.0125320653029248,0.20302186567366895,0.9981267173442562,0.20555425976141897,0.9978055863474148,-0.022834999753714974,0.16315565538174562,0.9915515001679446,0.028916668750246947,0.017610678567827248,0.028944833280884635,0.017632795275775145,0.004101351521813692,0.02029003161935644,0.016648666312409785,0.028916668750246947,0.019445067319126017,0.028944833280884635,0.01946950330171564,0.004146512590227577,0.020136753968432744,0.018735842101388973,0.028916668750246944,0.016013439062043434,0.028944833280884628,0.016033439840144124,0.0040583814580890144,0.02044204579289889,0.014924135411559942
0.005690328562838623,1.0027386084682095,0.009008634636780666,1.002212391898682,-2.8311864857780145e-4,0.004911447779169508,1.0057530592461483,-0.1943096714371605,1.0033507575490768,-0.1909913653632198,1.0027071059162096,0.0264364848471971,-0.15211045280948754,1.0218060766243595,0.20569032856283795,1.002252783613677,0.20900863463678265,1.0018197748886628,-0.02461874728737884,0.16661634355451416,0.9956450608601023,0.027985263396502254,0.017984446450825458,0.028021632466336377,0.01801442514287466,0.0042872816743128464,0.01955548151789792,0.016963681201243305,0.027985263396502244,0.0198969678058178,0.028021632466336373,0.019930086860899948,0.004331824683924399,0.01939777792623701,0.01917833357584122,0.027985263396502254,0.01630874219959878,0.028021632466336373,0.016335808713069236,0.004243891464634973,0.0197128923344182,0.015142335567685277
0.004287842106710358,1.0050802558806922,0.008420486064991088,1.0043720681631387,-7.426153945444547e-5,0.002626150186746192,1.009124654721192,-0.19571215789328916,1.0062226976065023,-0.19157951393500838,1.0053556437968532,0.027891227604170343,-0.15258656067395493,1.027587549973925,0.20428784210670964,1.0041663696184087,0.20842048606499136,1.0035852558000806,-0.02568297001778444,0.16264589955234898,0.9974633628450518,0.027328616899407736,0.018305904329158563,0.027373243947262038,0.01834356612036369,0.004431459076186597,0.019086242535811985,0.017293925962362608,0.02732861689940774,0.020266873288845407,0.027373243947262038,0.02030832902600189,0.004474933340458177,0.01892233859525691,0.019612643263140866,0.02732861689940773,0.01657286301946076,0.027373243947262038,0.016606912615328116,0.004388241908018946,0.01924924056904833,0.015390620525004586
-0.0011929482077270976,1.0089849243238902,0.00379933587417663,1.008054531431615,6.398769608846888e-4,0.0010850249383539596,1.0112156150283445,-0.20119294820772715,1.0110067439576955,-0.19620066412582332,1.0098676658758061,0.029618124294800874,-0.15275674097426656,1.0315542070998038,0.1988070517922706,1.007352366362529,0.20379933587417723,1.0065903946647208,-0.026017791235850463,0.15984134764967442,0.9983712462135194,0.02684316270128761,0.018648553083427825,0.026895949326516913,0.018693564803169572,0.00454658167056116,0.018699345996685476,0.017548280956259266,0.02684316270128761,0.020652445854300337,0.026895949326516927,0.02070172915157531,0.004588737662537151,0.018531997637345168,0.019945933346482692,0.02684316270128762,0.01686073118712822,0.026895949326516903,0.016901541116662425,0.004503901313229415,0.01886694427735542,0.015580648482753512
-0.0020995610864555704,1.001251578960571,0.00368009072226061,1.0001185262273375,9.858227214064874e-4,-0.007365536694993117,1.0028658473070464,-0.20209956108645546,1.0015299238050388,-0.19631990927773818,1.000144895240934,0.03081054628735036,-0.15978634256088997,1.0225602377605505,0.19790043891354478,1.001024015974321,0.20368009072226076,1.0000969655042913,-0.026560728723627358,0.15008287609331727,0.9907353466391601,0.026445851161811782,0.018776645546897574,0.026507495244303212,0.01883042729976114,0.004646984237331586,0.018500941433310724,0.01769427905531497,0.026445851161811782,0.020761444760557975,0.0265074952443032,0.020820117823247095,0.004687716804798271,0.018325740140854738,0.020102260167156234,0.026445851161811782,0.016982896118872638,0.026507495244303205,0.017031727673346812,0.004605038443838026,0.018675464642320443,0.015709199181260874
0.0050446673351005385,1.0040460437678753,0.011650580401054258,1.0026950802279282,-3.467513609059503e-5,-0.0016058571275471664,1.0017737559183337,-0.19495533266489928,1.0049402294784207,-0.1883494195989469,1.0032908776535936,0.030500164661849516,-0.1532065674447813,1.0221102534252746,0.20504466733510038,1.0033075179618354,0.21165058040105592,1.002202905730055,-0.028335997323080758,0.15512865806894316,0.9893579823725355,0.02607540917452088,0.01898456645573242,0.026146068492292774,0.01904703393765973,0.00473984245886373,0.018220392368602924,0.017793060565080347,0.026075409174520885,0.020982869253434497,0.02614606849229277,0.021050759618939794,0.0047789851937781475,0.018042635219552204,0.0202315742581805,0.02607540917452088,0.017160881087866692,0.02614606849229277,0.017217697437064666,0.004698883986333952,0.018397594257474767,0.01577954561918653
0.0048041690206503,1.0038158624927929,0.012257033438235348,1.0022531008585394,1.7119782297225772e-4,-0.005161504307321169,1.0020018732557863,-0.1951958309793504,1.0046489665359786,-0.18774296656176492,1.002745125949579,0.031316510107649354,-0.1556911830174498,1.0234749231533395,0.20480416902064974,1.0031193188971175,0.21225703343823552,1.0018416138622614,-0.028787296293511955,0.15057050394372448,0.9889106318852757,0.025806045845755965,0.019184737751425637,0.025885621687920014,0.019256272908346896,0.004815349375142383,0.01801074367416264,0.017995327758605555,0.02580604584575597,0.021180398352958475,0.025885621687920014,0.02125787486898176,0.004852963127827135,0.017830000865062912,0.02047953747485095,0.02580604584575597,0.0173420221778933,0.02588562168792001,0.017407179725374953,0.004775376878613691,0.01819145507003264,0.01594013158356105
0.007298012297830227,0.9947238821130385,0.015516807677344025,0.9929829453273947,8.472752991151022e-5,-0.013523153882839133,0.991141019157154,-0.19270198770216942,0.9935930019230127,-0.1844831923226565,0.9914786726284784,0.03178327297765993,-0.16288276399383028,1.011188781817501,0.20729801229783087,0.995682322792273,0.21551680767734488,0.9942583215016237,-0.02947333035261293,0.14112608117931588,0.979340331804748,0.02556200807906649,0.019233957187054996,0.025651051799669616,0.019316033960892574,0.004884616617877394,0.017912351566592436,0.018050719274750895,0.025562008079066497,0.021191892143155255,0.025651051799669616,0.0212804461385976,0.004920621232984184,0.017725042613389117,0.020510575363833942,0.025562008079066497,0.017404868679305175,0.025651051799669613,0.017479661399562366,0.004845756965894492,0.01809922499885338,0.016003642351389954
0.008933934021793051,0.9955787320822728,0.018031765140464052,0.9935737464228965,-4.5127298236913305e-5,-0.013989506363737976,0.9902188220387825,-0.19106606597820727,0.994644794459751,-0.18196823485953725,0.992216277842885,0.03211811563797401,-0.16254539810264648,1.0109212105943448,0.20893393402179275,0.9963802822702562,0.21803176514046457,0.9947393856011206,-0.030115594248524086,0.13991006370726772,0.9780732644297443,0.02535728837389164,0.019413488821999014,0.025455471786975523,0.01950438322981281,0.0049458747907230585,0.01772948957190977,0.018169217650505342,0.02535728837389164,0.021359987391943728,0.02545547178697552,0.021457719167455626,0.004980343714258509,0.017540007711839483,0.020652460210009136,0.02535728837389163,0.017570302171334526,0.025455471786975523,0.01765336001450266,0.004908115445436003,0.017918859311983597,0.01609729347058129
0.014037773727139392,0.993713746472122,0.023960182532505044,0.9915117536298158,-7.173376565555167e-4,-0.013025475192715564,0.9883241027658493,-0.18596222627285952,0.9924074951456373,-0.17603981746749542,0.9897481835628325,0.03185988115103672,-0.16087134069808315,1.0093367912961084,0.214037773727139,0.9948491073678193,0.22396018253250582,0.9930456005351846,-0.031249160904946005,0.14021908312825043,0.9760932778576246,0.025163954595642343,0.019525090142860916,0.02527177988788225,0.019626448049470224,0.005003621478743211,0.01757554924704025,0.01825971791304202,0.025163954595642354,0.021450364365824134,0.025271779887882255,0.021559007143300734,0.005036551970688413,0.01738392308904837,0.020756071386707632,0.02516395459564234,0.01768023864034685,0.025271779887882255,0.01777297333351604,0.004967008816102035,0.01776721333571913,0.01617084123573798
