Model,it,KM_Bias_Est,KM_EmpSE_Est,KM_Coverage_Est,KM_Bias_SE,KM_EmpSE_SE,KM_Coverage_SE,Pseudo_Bias_Est,Pseudo_EmpSE_Est,Pseudo_Coverage_Est,Pseudo_Bias_SE,Pseudo_EmpSE_SE,Pseudo_Coverage_SE,Pseudo.Slope_Bias_Est,Pseudo.Slope_EmpSE_Est,Pseudo.Slope_Coverage_Est,Pseudo.Slope_Bias_SE,Pseudo.Slope_EmpSE_SE,Pseudo.Slope_Coverage_SE,Unweighted_Bias_Est,Unweighted_EmpSE_Est,Unweighted_Coverage_Est,Unweighted_Bias_SE,Unweighted_EmpSE_SE,Unweighted_Coverage_SE,Unweighted.Slope_Bias_Est,Unweighted.Slope_EmpSE_Est,Unweighted.Slope_Coverage_Est,Unweighted.Slope_Bias_SE,Unweighted.Slope_EmpSE_SE,Unweighted.Slope_Coverage_SE,Weighted_Bias_Est,Weighted_EmpSE_Est,Weighted_Coverage_Est,Weighted_Bias_SE,Weighted_EmpSE_SE,Weighted_Coverage_SE,Weighted.Slope_Bias_Est,Weighted.Slope_EmpSE_Est,Weighted.Slope_Coverage_Est,Weighted.Slope_Bias_SE,Weighted.Slope_EmpSE_SE,Weighted.Slope_Coverage_SE
O,71,-0.20165751704674037,0.005478517485323159,0,5.478517485323159e-4,3.8934128414587835e-4,0,-0.3587604723285757,0.02493667306657185,0,0.002493667306657185,0.0017721721871062585,0,-0.3997819024038027,0.014724090783625795,0,0.0014724090783625795,0.001046395567584687,0,0.24316479335534946,0.02577537754859317,0,0.002577537754859317,0.0018317763192321273,0,-0.13479466918835026,0.026899509033899455,0,0.0026899509033899453,0.0019116648652138593,0,-0.001339391658709911,0.03328262781613722,0.84,0.0033282627816137223,0.0023652933641992073,0.0013440000000000001,0.0018055162638696397,0.031132717259439183,0.79,0.003113271725943918,0.0022125058739363703,0.0016589999999999999
O,72,-0.20144372572235603,0.005667657037689658,0,5.667657037689658e-4,4.027828468311174e-4,0,-0.36054984836049875,0.025612361243460138,0,0.0025612361243460137,0.0018201912548881248,0,-0.4063081035581491,0.014544301853430242,0,0.0014544301853430242,0.0010336185246811868,0,0.2463432430866561,0.026455538162398175,0,0.0026455538162398176,0.0018801132292654936,0,-0.13715700542754572,0.027179492548158827,0,0.0027179492548158827,0.0019315624271498126,0,-0.002043412186119701,0.03454299647115867,0.81,0.0034542996471158666,0.0024548638642401172,0.0015389999999999996,0.0028745058111273505,0.032082650901883024,0.75,0.003208265090188302,0.0022800147182894773,0.001875
O,73,-0.20121560955745477,0.005650703277239107,0,5.650703277239107e-4,4.0157799554012437e-4,0,-0.3626691889397453,0.026101171761676072,0,0.0026101171761676073,0.0018549295057700564,0,-0.4131418963682444,0.014788910767171835,0,0.0014788910767171836,0.0010510021232267453,0,0.24950784799348688,0.026026608959148007,0,0.002602660895914801,0.0018496305581325678,0,-0.14014508222008043,0.028139315036395794,0,0.0028139315036395792,0.001999774041171928,0,-0.001922183467083562,0.03437217792066445,0.85,0.003437217792066445,0.002442724318462719,0.001275,0.002658025128754514,0.03307813281713392,0.78,0.003307813281713392,0.0023507605374396595,0.0017159999999999996
O,74,-0.20103020495044546,0.005748094059558121,0,5.748094059558121e-4,4.0849925705907346e-4,0,-0.3639328519844996,0.02666001446246318,0,0.002666001446246318,0.0018946447271493616,0,-0.4195131104557613,0.015106228101144453,0,0.0015106228101144452,0.0010735528841984167,0,0.2526647748834379,0.026358579248403645,0,0.0026358579248403646,0.0018732226592919283,0,-0.14246034049370893,0.02864136419832185,0,0.0028641364198321853,0.0020354531214947175,0,-0.002581124762091631,0.035306645167452785,0.82,0.0035306645167452787,0.002509134013938095,0.0014760000000000003,0.003509791906079384,0.033946604765211844,0.77,0.0033946604765211844,0.0024124801512613145,0.0017709999999999998
O,75,-0.20091685148605645,0.0057288227621104665,0,5.728822762110467e-4,4.071297055854261e-4,0,-0.36490625077245015,0.0262020915477393,0,0.00262020915477393,0.0018621015626644347,0,-0.42591054439142373,0.015172685159883985,0,0.0015172685159883985,0.0010782757817084684,0,0.2561164392662397,0.026451956391330973,0,0.0026451956391330975,0.0018798586838797105,0,-0.1448939143524567,0.029019221316784558,0,0.002901922131678456,0.002062306257606823,0,-0.0027730877938699594,0.03540353316414395,0.84,0.003540353316414395,0.0025160195440383673,0.0013440000000000001,0.004155548877722356,0.035273379737335735,0.77,0.0035273379737335736,0.0025067699427611507,0.0017709999999999998
O,76,-0.20065457779705254,0.005829615453306608,0,5.829615453306608e-4,4.1429273024090184e-4,0,-0.3662974584021675,0.026577548981031755,0,0.0026577548981031756,0.0018887841605774315,0,-0.4320950257310437,0.015244815486701037,0,0.0015244815486701038,0.0010834018608245884,0,0.25868057581053583,0.026874336055983047,0,0.0026874336055983045,0.001909875899572332,0,-0.1467280559938653,0.029956307821390183,0,0.0029956307821390185,0.0021289020956298545,0,-0.004171538738963429,0.03665277680233934,0.83,0.003665277680233934,0.002604799423560349,0.0014110000000000004,0.005397204052185303,0.03663228454749737,0.73,0.0036632284547497367,0.002603343102422999,0.001971
O,77,-0.20049601179064014,0.005892889487496257,0,5.892889487496257e-4,4.18789420046216e-4,0,-0.3677695803800861,0.026997804057965327,0,0.002699780405796533,0.001918650388395538,0,-0.4386834603073404,0.015673413710660868,0,0.0015673413710660868,0.0011138610102835811,0,0.26215999958883557,0.026939744999041188,0,0.002693974499904119,0.0019145243107443518,0,-0.14947033112695593,0.0309408011935911,0,0.0030940801193591098,0.0021988669930300495,0,-0.004175879661662055,0.0367482731411684,0.84,0.00367482731411684,0.002611586052842914,0.0013440000000000001,0.005701628542331849,0.038673659347539024,0.73,0.0038673659347539025,0.00274841729232939,0.001971
O,78,-0.20019112625745775,0.005980383229591949,0,5.980383229591949e-4,4.250073295433609e-4,0,-0.37032244402217857,0.027716843042379518,0,0.0027716843042379516,0.00196975026391711,0,-0.44540271912980584,0.01578028112971079,0,0.001578028112971079,0.0011214557470490875,0,0.26526252316046217,0.026955489477890657,0,0.002695548947789066,0.0019156432221341358,0,-0.152343198536992,0.031029293067082523,0,0.0031029293067082525,0.0022051558366367233,0,-0.004179851490972728,0.036747785081289494,0.85,0.0036747785081289496,0.002611551367937645,0.001275,0.005320890567758403,0.039996212388845355,0.76,0.0039996212388845355,0.0028424070442709904,0.001824
O,79,-0.1999407790220213,0.0061114110110955175,0,6.111411011095518e-4,4.3431906850304326e-4,0,-0.3725594470520651,0.029225099589352536,0,0.0029225099589352535,0.002076937389338006,0,-0.45209700400243913,0.015791355729114453,0,0.0015791355729114452,0.0011222427845578248,0,0.26845436998872946,0.02684415203385432,0,0.002684415203385432,0.0019077308145255528,0,-0.15508874589906185,0.031373151728488625,0,0.0031373151728488627,0.0022295928076156778,0,-0.0026502932978426717,0.03568541294391459,0.84,0.0035685412943914593,0.0025360518676961212,0.0013440000000000001,0.0037699473627194322,0.03659852103856886,0.72,0.0036598521038568857,0.0026009436343262535,0.002016
O,80,-0.19971734383539577,0.006154519643548376,0,6.154519643548376e-4,4.3738266560973e-4,0,-0.37471615765985816,0.029885063327512423,0,0.0029885063327512425,0.002123838969919477,0,-0.4588040775853948,0.016021727363028673,0,0.0016021727363028672,0.0011386145836839994,0,0.27179545624503065,0.026728934095711022,0,0.0026728934095711023,0.0018995426322091634,0,-0.15800568311391175,0.03185875183695381,0,0.003185875183695381,0.0022641029046113906,0,-0.002385642627024876,0.036624991532935414,0.82,0.0036624991532935415,0.0026028248104466656,0.0014760000000000003,0.0034794589180214153,0.03819353389476881,0.7,0.003819353389476881,0.0027142962621723326,0.0021000000000000003
O,81,-0.19949201064015884,0.006219757349477746,0,6.219757349477746e-4,4.420189074889094e-4,0,-0.3768439541242383,0.029678560514347765,0,0.0029678560514347766,0.002109163454020759,0,-0.46543243562054304,0.016201782044237348,0,0.0016201782044237348,0.001151410512689623,0,0.2752147097617812,0.027260899663726117,0,0.002726089966372612,0.0019373477789349427,0,-0.160915328388332,0.03302526068731045,0,0.0033025260687310452,0.002347003078788456,0,-0.0021503008495145646,0.03737338439421794,0.79,0.003737338439421794,0.0026560107751602857,0.0016589999999999999,0.003214755720641873,0.03947074753217136,0.73,0.003947074753217136,0.0028050638829834594,0.001971
O,82,-0.19934522382851688,0.006235050981187132,0,6.235050981187132e-4,4.431057785676161e-4,0,-0.3783682103766827,0.029881668481357024,0,0.0029881668481357023,0.0021235977087087276,0,-0.47206008439860164,0.016121971707572822,0,0.0016121971707572821,0.0011457386390398032,0,0.27878584942873946,0.026969107782244754,0,0.0026969107782244756,0.0019166110328820833,0,-0.16393015038884975,0.03329184869658691,0,0.003329184869658691,0.0023659486636383085,0,-0.0016190955050085333,0.037207722894390526,0.82,0.0037207722894390524,0.0026442377250150357,0.0014760000000000003,0.0027515007588880713,0.039760422756951186,0.72,0.003976042275695119,0.002825650204794636,0.002016
O,83,-0.19914275353444724,0.006172773675813204,0,6.172773675813205e-4,4.386799231948099e-4,0,-0.37987172386034185,0.029537474872854016,0,0.0029537474872854018,0.0020991369340761065,0,-0.4784437605710871,0.01613940679036645,0,0.0016139406790366452,0.0011469776964202437,0,0.2820100204788859,0.026645543097085115,0,0.0026645543097085114,0.0018936162919942791,0,-0.16667067716635142,0.03330790473991155,0,0.0033307904739911546,0.0023670897169511913,0,-0.001596692832446822,0.036890232334151674,0.8,0.0036890232334151674,0.00262167465338868,0.0015999999999999999,0.0025438447253048626,0.040043319961242614,0.71,0.004004331996124261,0.0028457548336646133,0.002059
O,84,-0.1989643994665527,0.006157041920508813,0,6.157041920508813e-4,4.375619160280008e-4,0,-0.381261749778635,0.029064436499977895,0,0.0029064436499977894,0.002065519560755813,0,-0.48473758354617663,0.01613072676302129,0,0.001613072676302129,0.0011463608337375854,0,0.2856418448623312,0.026534946468085602,0,0.00265349464680856,0.001885756531817875,0,-0.16902006178139806,0.03369398067592155,0,0.0033693980675921554,0.0023945269389928567,0,-0.0019999317256150784,0.03805751587487908,0.82,0.0038057515874879077,0.002704629882413079,0.0014760000000000003,0.0035614978482141745,0.04089608442936202,0.71,0.004089608442936201,0.0029063581654931695,0.002059
O,85,-0.1986150102978903,0.0061585826951784115,0,6.158582695178411e-4,4.376714141157678e-4,0,-0.3842272940373375,0.028846589327487265,0,0.0028846589327487264,0.002050037836345464,0,-0.4912915369840186,0.016150210904338356,0,0.0016150210904338357,0.0011477455113663763,0,0.2884827583031657,0.02666380264108133,0,0.0026663802641081332,0.0018949139412810525,0,-0.17176767315613517,0.033644142064007926,0,0.0033644142064007928,0.0023909850630721386,0,-0.0024405138401652387,0.03925735528464675,0.79,0.003925735528464675,0.0027898987563044655,0.0016589999999999999,0.003221516687023872,0.04111081954235269,0.71,0.004111081954235269,0.002921618725465274,0.002059
O,86,-0.19829235422840047,0.006168682898781662,0,6.168682898781662e-4,4.3838920433028465e-4,0,-0.3870832768365365,0.028405079818444205,0,0.0028405079818444204,0.0020186611218101992,0,-0.4979063762091277,0.016105827676955023,0,0.0016105827676955024,0.001144591332742276,0,0.2918397740503496,0.026683866291306643,0,0.0026683866291306643,0.0018963398028146341,0,-0.17454250057724982,0.03389350247171576,0,0.0033893502471715764,0.002408706335590151,0,-0.0020965808464079656,0.04046794927794057,0.77,0.004046794927794057,0.0028759319251664794,0.0017709999999999998,0.0025916393942508865,0.04163213633744318,0.73,0.004163213633744318,0.0029586670968524418,0.001971
O,87,-0.19817407311475274,0.0062396612988189415,0,6.239661298818942e-4,4.43433419574859e-4,0,-0.38840091861285897,0.029411157653184798,0,0.00294111576531848,0.002090159960168931,0,-0.5040863573406813,0.01621038697097797,0,0.0016210386970977968,0.001152022038204719,0,0.2955280524325611,0.02679208781469878,0,0.002679208781469878,0.0019040307715854005,0,-0.1763362617885961,0.033816324548279535,0,0.0033816324548279534,0.002403221539402337,0,-0.0016800734878516096,0.04182959304375197,0.74,0.004182959304375197,0.0029726997339305267,0.0019240000000000001,0.002459142843116101,0.04273317279929915,0.68,0.004273317279929915,0.003036914350986222,0.002176
O,88,-0.19814714982742088,0.006208012465770377,0,6.208012465770377e-4,4.411842349489346e-4,0,-0.389115306124255,0.02951642013032386,0,0.002951642013032386,0.0020976406386794023,0,-0.5104929722897011,0.016110522184037853,0,0.0016110522184037853,0.0011449249568332746,0,0.29960475995743646,0.026535206213922725,0,0.0026535206213922726,0.0018857749911507236,0,-0.1793676327267013,0.03405906858379748,0,0.003405906858379748,0.0024204726068234963,0,-5.217167109629517e-4,0.042435821758159534,0.76,0.004243582175815953,0.0030157825326595374,0.001824,0.0015001921411109064,0.044244437081897306,0.67,0.004424443708189731,0.0031443152268704135,0.002211
O,89,-0.1978390885109854,0.00630031011179571,0,6.30031011179571e-4,4.4774354303244715e-4,0,-0.39172162875100686,0.02970934423343722,0,0.002970934423343722,0.0021113511576747465,0,-0.5170079897128601,0.01584221621668349,0,0.001584221621668349,0.0011258572820191295,0,0.3026148107693802,0.026916742706087588,0,0.0026916742706087587,0.001912889608965842,0,-0.1822389035892461,0.034144598500764414,0,0.0034144598500764414,0.002426550953345892,0,-0.0012142900355617526,0.04273550310712282,0.74,0.0042735503107122815,0.0030370799587520004,0.0019240000000000001,0.0017911422384388042,0.044712053164023005,0.71,0.004471205316402301,0.0031775472547666142,0.002059
O,90,-0.197599782429453,0.006219524480406286,0,6.219524480406285e-4,4.420023582046253e-4,0,-0.3938505504780066,0.029314215726656163,0,0.0029314215726656163,0.0020832705974419986,0,-0.5235237818279719,0.015722637126888286,0,0.0015722637126888285,0.001117359166150633,0,0.3058388249998937,0.026474011046699303,0,0.0026474011046699305,0.0018814260399875452,0,-0.18548694042750524,0.03416896769715352,0,0.0034168967697153518,0.0024282827967216144,0,-0.001397475459015693,0.04373754320774763,0.78,0.004373754320774763,0.003108291847842086,0.0017159999999999996,0.0015285447786712193,0.045856266211241996,0.69,0.0045856266211242,0.0032588629352101224,0.0021390000000000003
O,91,-0.19750310117913022,0.006338353816291118,0,6.338353816291118e-4,4.504471913828612e-4,0,-0.3950575657219266,0.029695453114812653,0,0.0029695453114812653,0.0021103639588608337,0,-0.5297793685821884,0.0158639078884928,0,0.00158639078884928,0.0011273988420086947,0,0.30985616887421263,0.02710782922936162,0,0.002710782922936162,0.0019264695368484842,0,-0.18820980548276706,0.03454925949827977,0,0.003454925949827977,0.002455308958196375,0,0.0019229316097611007,0.04001957230800438,0.75,0.004001957230800438,0.002844067161437228,0.001875,-5.723855150311175e-4,0.039000827596419554,0.65,0.0039000827596419553,0.0027716681273394364,0.0022749999999999997
O,92,-0.1973281125074535,0.006278800381537052,0,6.278800381537052e-4,4.462149130658599e-4,0,-0.39657826499348964,0.029719474892925146,0,0.0029719474892925144,0.00211207111229474,0,-0.5359240180180884,0.015940929970250338,0,0.0015940929970250338,0.001132872563010664,0,0.31333017269470764,0.027025571668503636,0,0.0027025571668503638,0.0019206237465482885,0,-0.19071041961801447,0.034889163602181694,0,0.0034889163602181694,0.002479464891011076,0,0.002109924636225655,0.039481510029180045,0.79,0.003948151002918005,0.002805828740340801,0.0016589999999999999,-9.171542123437071e-4,0.03976569923426564,0.66,0.0039765699234265645,0.0028260251877090616,0.002244
O,93,-0.19709060585967686,0.006393142690968694,0,6.393142690968693e-4,4.5434086715938685e-4,0,-0.39837756263801755,0.03015844370286719,0,0.003015844370286719,0.002143267267207211,0,-0.5421944629551173,0.015696238106615173,0,0.0015696238106615173,0.0011154830694728617,0,0.31649443622782175,0.02750391559529648,0,0.002750391559529648,0.0019546181691671516,0,-0.19386356232871052,0.03463972631265376,0,0.003463972631265376,0.002461738154740023,0,0.0021290349182430434,0.04148395599756079,0.79,0.004148395599756079,0.002948136378648194,0.0016589999999999999,-0.001621141640416983,0.04186030847082616,0.65,0.004186030847082616,0.0029748825842823216,0.0022749999999999997
O,94,-0.19695989324084284,0.006450898379835604,0,6.450898379835604e-4,4.5844538523939917e-4,0,-0.4005235441456193,0.030943524130033866,0,0.0030943524130033866,0.0021990605036967792,0,-0.5487250204931868,0.01571336107986268,0,0.0015713361079862681,0.0011166999461936973,0,0.320682134807922,0.0277203989926828,0,0.00277203989926828,0.001970002974301105,0,-0.19735944414352613,0.033956769689603886,0,0.0033956769689603887,0.0024132025409820093,0,0.002855426686734013,0.04131202778540642,0.78,0.004131202778540642,0.0029359179726505106,0.0017159999999999996,-0.0018275981351455561,0.041751803354072144,0.65,0.004175180335407215,0.00296717146140892,0.0022749999999999997
O,95,-0.1969342363581852,0.006511817700600717,0,6.511817700600717e-4,4.627747328484056e-4,0,-0.4008771157732342,0.031529950466699416,0,0.003152995046669942,0.0022407360087190764,0,-0.5546850579683451,0.015691631410391746,0,0.0015691631410391746,0.001115155685827906,0,0.32465600278672624,0.02793960260357767,0,0.0027939602603577673,0.0019855810965912794,0,-0.199981147968217,0.034798746214853626,0,0.0034798746214853627,0.002473039207094627,0,0.00401040317298426,0.042953562253634135,0.76,0.004295356225363414,0.0030525767475000354,0.001824,-0.002695827200112205,0.045172060536170525,0.6,0.004517206053617053,0.0032102385551901853,0.0024
O,96,-0.19687701293536095,0.006676488413388783,0,6.676488413388783e-4,4.7447737082480717e-4,0,-0.40187960940521456,0.03234469304880233,0,0.0032344693048802333,0.002298637242768997,0,-0.5607490461799718,0.01579976958623078,0,0.0015799769586230781,0.0011228407313459965,0,0.32855266357428903,0.028576040849840965,0,0.0028576040849840967,0.002030810793264427,0,-0.2028076032507942,0.03461719410280286,0,0.003461719410280286,0.0024601368603129276,0,0.0055925129589246905,0.04506760027358451,0.72,0.004506760027358451,0.0032028148875855073,0.002016,-0.004690435404537508,0.04589876635873408,0.62,0.004589876635873407,0.003261883289173633,0.002356
O,97,-0.19663661000526098,0.0067997330463813125,0,6.799733046381313e-4,4.832359855051377e-4,0,-0.4036201189111073,0.03326288031719009,0,0.0033262880317190087,0.0023638899705586205,0,-0.5666367912050678,0.01581345456535917,0,0.001581345456535917,0.0011238132804638245,0,0.3317252653571122,0.02866919195858478,0,0.002866919195858478,0.0020374307543022606,0,-0.20492210437760344,0.03456293813935832,0,0.003456293813935832,0.0024562810568886143,0,0.005231405632751115,0.04529760133628643,0.71,0.004529760133628643,0.0032191603513623745,0.002059,-0.004777679472051125,0.045923105884019176,0.63,0.004592310588401918,0.0032636130239158123,0.002331
O,98,-0.19661509932177887,0.006758899213991475,0,6.758899213991476e-4,4.803340513994516e-4,0,-0.40428742431543113,0.033262124119144094,0,0.0033262124119144095,0.002363836229903583,0,-0.5724017546873729,0.015704356480484565,0,0.0015704356480484565,0.0011160600171810607,0,0.3357162622224847,0.028789402003492302,0,0.0028789402003492302,0.0020459737101980683,0,-0.20677640287332155,0.03499525773749634,0,0.0034995257737496337,0.0024870046728944794,0,0.005036035327420451,0.04615956491869259,0.71,0.004615956491869259,0.003280417435776188,0.002059,-0.0038028827537194276,0.04740376438922817,0.58,0.0047403764389228175,0.0033688388419120074,0.0024360000000000002
O,99,-0.19658696720288768,0.006760456151401556,0,6.760456151401556e-4,4.8044469812316833e-4,0,-0.4050209947041259,0.033433504731943946,0,0.0033433504731943944,0.0023760157197097137,0,-0.5782607961535052,0.01575266062690169,0,0.0015752660626901689,0.0011194928433874197,0,0.3398560402705979,0.028685696869537265,0,0.0028685696869537266,0.002038603707248412,0,-0.20922834958474673,0.03540485897618901,0,0.003540485897618901,0.0025161137653976202,0,0.006013503124147676,0.045755083732648576,0.74,0.004575508373264857,0.003251672209570538,0.0019240000000000001,-0.004355409916212265,0.04842963602923738,0.58,0.004842963602923738,0.003441744364758297,0.0024360000000000002
O,100,-0.19658391141281084,0.006702046391564055,0,6.702046391564055e-4,4.762936972433302e-4,0,-0.40635522721357537,0.03275442532830564,0,0.0032754425328305643,0.002327755647937038,0,-0.5843448892115679,0.015411672424987068,0,0.0015411672424987068,0.0010952598670817503,0,0.3441997944870323,0.02875535732661689,0,0.002875535732661689,0.002043554260365424,0,-0.21158450769664094,0.035353013231382645,0,0.0035353013231382647,0.0025124292487533847,0,0.007433510399443952,0.04622019945395331,0.72,0.004622019945395331,0.00328472654456068,0.002016,-0.005241584341853911,0.04933256633897116,0.62,0.004933256633897116,0.003505912827709775,0.002356
P,1,0.008614965675621727,0.0042688514371218515,0.45,4.2688514371218517e-4,3.033740614700186e-4,0.002475,-0.1429105664108921,0.03979270551082092,0,0.0039792705510820914,0.002827944440211622,0,-0.04146953619994692,0.010753282092125397,0.09,0.0010753282092125396,7.64202481738364e-4,8.19e-4,0.06926743680297258,0.037120401617272786,0.45,0.0037120401617272785,0.0026380320720701725,0.002475,-0.015469505802671073,0.00912821902189315,1,9.128219021893151e-4,6.487142781728432e-4,0,1.1790753882282125e-4,0.038761542008949997,0.92,0.0038761542008949996,0.002754662841118742,7.359999999999997e-4,-1.661486714578775e-5,0.00886755701820445,1,8.86755701820445e-4,6.301898362018032e-4,0
P,2,0.008926635996127592,0.004449035377018467,0.46,4.449035377018467e-4,3.1617917649059686e-4,0.0024840000000000005,-0.14499104378040376,0.04008528305482287,0,0.004008528305482287,0.002848737020868549,0,-0.044053895233269774,0.010991835938363708,0.07,0.0010991835938363708,7.81155765374162e-4,6.510000000000001e-4,0.07184978018449231,0.03792519341399775,0.42,0.003792519341399775,0.0026952261345964666,0.0024360000000000002,-0.01625372568757958,0.009460155727792461,0.99,9.460155727792462e-4,6.723039926669947e-4,9.900000000000009e-5,9.209614409386606e-4,0.039648449621354595,0.93,0.003964844962135459,0.0028176926205540436,6.509999999999997e-4,-5.251820851562061e-5,0.00914808747556491,1,9.148087475564909e-4,6.501262676914089e-4,0
P,3,0.00911367828726634,0.004417638971176656,0.44,4.417638971176656e-4,3.1394793108510834e-4,0.0024640000000000005,-0.14610564666092876,0.0389235176518051,0,0.00389235176518051,0.002766173948815032,0,-0.04688099206861713,0.011259130582318137,0.04,0.0011259130582318138,8.001515685638627e-4,3.8399999999999996e-4,0.07541638630107414,0.03684996324614901,0.44,0.003684996324614901,0.0026188128539189615,0.0024640000000000005,-0.016909138988644382,0.009558712808965213,0.99,9.558712808965213e-4,6.793081394363109e-4,9.900000000000009e-5,0.0023266448988836087,0.03840134992039982,0.93,0.003840134992039982,0.002729065104017235,6.509999999999997e-4,2.900787254716586e-4,0.009169430866020198,1,9.169430866020198e-4,6.516430764029171e-4,0
P,4,0.009621254518829796,0.0043989325639021346,0.37,4.3989325639021343e-4,3.126185246079857e-4,0.002331,-0.1509290490448579,0.037598471629238794,0,0.0037598471629238794,0.0026720070284099355,0,-0.050436822669715595,0.010986314966830975,0.01,0.0010986314966830975,7.807634070122428e-4,9.900000000000001e-5,0.0764072917407622,0.03598822209039758,0.41,0.003598822209039758,0.0025575715766791894,0.002419,-0.018310525808026088,0.009861416448061487,0.97,9.861416448061486e-4,7.008203503359028e-4,2.9100000000000024e-4,0.0017459051988971993,0.03794818304550581,0.93,0.003794818304550581,0.002696859936565223,6.509999999999997e-4,-3.5664492512093026e-4,0.010083157004113734,0.99,0.0010083157004113735,7.16578765467713e-4,9.900000000000009e-5
P,5,0.010088164388337267,0.004446806977370354,0.33,4.446806977370354e-4,3.160208110234954e-4,0.002211,-0.15427056619501764,0.037807508198799876,0,0.0037807508198799875,0.002686862610534916,0,-0.05323505686553369,0.01119179234646588,0.01,0.0011191792346465878,7.953660485232546e-4,9.900000000000001e-5,0.07773813693574788,0.03556060795371803,0.38,0.003556060795371803,0.0025271823632579005,0.002356,-0.019180021884472803,0.010054599360929912,0.98,0.001005459936092991,7.1454926213964e-4,1.9600000000000016e-4,0.0011162208579279685,0.037131739186842525,0.94,0.0037131739186842525,0.0026388377980548394,5.640000000000005e-4,-3.36529827893377e-4,0.010093143294308724,1,0.0010093143294308724,7.172884602088152e-4,0
P,6,0.010374283015073373,0.004594829845925775,0.33,4.594829845925775e-4,3.265403382278381e-4,0.002211,-0.15616835006736687,0.037893584482200676,0,0.0037893584482200674,0.002692979785629009,0,-0.056445984213448104,0.011418621245479287,0,0.0011418621245479286,8.114860764431922e-4,0,0.08045806828746542,0.03614799458181168,0.36,0.0036147994581811676,0.002568926113220325,0.002304,-0.020127779310751073,0.010320097428017956,0.96,0.0010320097428017957,7.334173881710404e-4,0.00038400000000000033,0.0017806361018466975,0.03794608567566006,0.91,0.003794608567566006,0.0026967108829806974,8.189999999999997e-4,-2.4013610724542888e-4,0.010300931973963347,1,0.0010300931973963347,7.320553586597992e-4,0
P,7,0.010863183299988092,0.004500523814451766,0.32,4.500523814451766e-4,3.1983830040553364e-4,0.002176,-0.15952358198324645,0.036065764153964175,0,0.0036065764153964176,0.0025630822511792197,0,-0.05950442011883305,0.011934011527206089,0,0.001193401152720609,8.481132688654835e-4,0,0.08174971237027784,0.03500956731549076,0.36,0.0035009567315490756,0.002488021610320865,0.002304,-0.021101915379427523,0.010494987188958806,0.95,0.0010494987188958806,7.458462622763239e-4,4.7500000000000043e-4,0.0010891511230032912,0.03641816236370889,0.91,0.0036418162363708894,0.0025881261014325556,8.189999999999997e-4,-2.627477886992502e-4,0.010419191165401617,1,0.0010419191165401617,7.404596734365574e-4,0
P,8,0.011275710893748118,0.0044802749159460345,0.31,4.4802749159460344e-4,3.183992738499223e-4,0.002139,-0.16237576948862065,0.036006891305682256,0,0.0036006891305682257,0.0025588983400366863,0,-0.06275330741305848,0.012096039626836802,0,0.0012096039626836802,8.596281045024856e-4,0,0.08370244233544732,0.034213466417474865,0.31,0.0034213466417474863,0.002431445183071421,0.002139,-0.022110072184631423,0.010859616537518574,0.94,0.0010859616537518574,7.71759341715398e-4,5.640000000000005e-4,9.797191577237917e-4,0.03550824896701822,0.93,0.0035508248967018223,0.00252346137210055,6.509999999999997e-4,-1.9316764514330288e-4,0.010766910273878001,1,0.0010766910273878002,7.651709944424572e-4,0
P,9,0.01165104444548378,0.004550921482182625,0.32,4.5509214821826246e-4,3.234199066931574e-4,0.002176,-0.16520973847453602,0.03573364734941768,0,0.0035733647349417683,0.002539479737631537,0,-0.0663380238162347,0.012600893622407967,0,0.0012600893622407966,8.955065156727405e-4,0,0.0860336883745329,0.03409728778850952,0.27,0.003409728778850952,0.0024231887274312127,0.001971,-0.02334242649233199,0.011584232757276509,0.9,0.0011584232757276508,8.232555740938267e-4,8.999999999999999e-4,0.0014192077013500544,0.03526373020431372,0.93,0.003526373020431372,0.0025060841803102207,6.509999999999997e-4,-3.640674313533321e-4,0.01141138528972027,1,0.001141138528972027,8.109718394594122e-4,0
P,10,0.012083384566249081,0.004438973242168269,0.27,4.4389732421682684e-4,3.1546409170455384e-4,0.001971,-0.1681875562885432,0.03465341741545586,0,0.0034653417415455865,0.002462711139048392,0,-0.07007478767564806,0.012839186115645499,0,0.0012839186115645499,9.124412257595426e-4,0,0.08801526765065908,0.032605295528120776,0.21,0.0032605295528120777,0.0023171574545272438,0.0016589999999999999,-0.024601759622849773,0.011824198001113416,0.91,0.0011824198001113416,8.403091613893191e-4,8.189999999999997e-4,0.0015326494995557918,0.03355114961610074,0.94,0.0033551149616100743,0.002384376377568981,5.640000000000005e-4,-5.897474382034196e-4,0.011509725763228876,1,0.0011509725763228875,8.179605925923405e-4,0
P,11,0.012466498195734541,0.004527637576514629,0.23,4.5276375765146285e-4,3.217651915704996e-4,0.001771,-0.17092003165867353,0.03444571489460893,0,0.0034445714894608933,0.0024479503636372483,0,-0.07403000985603103,0.012900505248994621,0,0.001290050524899462,9.167989868116553e-4,0,0.09030377440997173,0.032849722517898784,0.22,0.0032849722517898786,0.0023345281242996827,0.001716,-0.025957203747111652,0.012056696844652338,0.88,0.0012056696844652338,8.568321347207688e-4,0.001056,0.0017114821916285326,0.03373655810002577,0.95,0.0033736558100025773,0.0023975527847660554,4.7500000000000043e-4,-6.792349173985968e-4,0.011619681853126973,1,0.0011619681853126972,8.257748316369859e-4,0
