Model,it,KM_Bias_Est,KM_EmpSE_Est,KM_Coverage_Est,KM_Bias_SE,KM_EmpSE_SE,KM_Coverage_SE,Pseudo_Bias_Est,Pseudo_EmpSE_Est,Pseudo_Coverage_Est,Pseudo_Bias_SE,Pseudo_EmpSE_SE,Pseudo_Coverage_SE,Pseudo.Slope_Bias_Est,Pseudo.Slope_EmpSE_Est,Pseudo.Slope_Coverage_Est,Pseudo.Slope_Bias_SE,Pseudo.Slope_EmpSE_SE,Pseudo.Slope_Coverage_SE,Unweighted_Bias_Est,Unweighted_EmpSE_Est,Unweighted_Coverage_Est,Unweighted_Bias_SE,Unweighted_EmpSE_SE,Unweighted_Coverage_SE,Unweighted.Slope_Bias_Est,Unweighted.Slope_EmpSE_Est,Unweighted.Slope_Coverage_Est,Unweighted.Slope_Bias_SE,Unweighted.Slope_EmpSE_SE,Unweighted.Slope_Coverage_SE,Weighted_Bias_Est,Weighted_EmpSE_Est,Weighted_Coverage_Est,Weighted_Bias_SE,Weighted_EmpSE_SE,Weighted_Coverage_SE,Weighted.Slope_Bias_Est,Weighted.Slope_EmpSE_Est,Weighted.Slope_Coverage_Est,Weighted.Slope_Bias_SE,Weighted.Slope_EmpSE_SE,Weighted.Slope_Coverage_SE
O,17,-0.21936647162417452,0.003365378780657726,0,3.365378780657726e-4,2.3916705561473266e-4,0,-0.31862509343512796,0.032534114547930384,0,0.0032534114547930386,0.0023120988425380817,0,-0.09321565471735677,0.01180451007351162,0,0.001180451007351162,8.38910001299899e-4,0,0.15588202323822345,0.026552070008529566,0,0.0026552070008529567,0.0018869734488476076,0,0.0012942464347856654,0.009919199221221503,1,9.919199221221503e-4,7.049267932128125e-4,0,0.005570985442518109,0.02805170205358771,0.92,0.002805170205358771,0.001993547657606349,7.359999999999997e-4,-5.875897655563489e-4,0.01022453660126385,1,0.001022453660126385,7.266261759312038e-4,0
O,18,-0.21935901452108614,0.003321956616380658,0,3.321956616380658e-4,2.360811767715387e-4,0,-0.32483532589837977,0.032067420896646444,0,0.0032067420896646445,0.0022789323689472976,0,-0.09689207001948617,0.012270757278947487,0,0.0012270757278947486,8.720447473658084e-4,0,0.15777822783252052,0.025851100358078884,0,0.0025851100358078886,0.0018371577049743986,0,0.0014344459833479362,0.010113594312599422,1,0.0010113594312599421,7.187418507920748e-4,0,0.004436471426697113,0.02725075148761403,0.95,0.002725075148761403,0.0019366265794626759,4.7500000000000043e-4,-5.331509737800233e-4,0.01045264503210654,1,0.0010452645032106539,7.428371362186757e-4,0
O,19,-0.2194346504661667,0.003384609173807923,0,3.384609173807923e-4,2.4053370014654e-4,0,-0.33094199731755775,0.031494738477969415,0,0.0031494738477969414,0.002238233601645229,0,-0.10105207374833047,0.011895410845055332,0,0.0011895410845055331,8.45370037836698e-4,0,0.16065913337538307,0.026132046898610737,0,0.0026132046898610737,0.0018571237062074057,0,0.0014729559731107256,0.010037225148833834,1,0.0010037225148833834,7.133145306513073e-4,0,0.004368186969121448,0.02765941611485656,0.92,0.002765941611485656,0.001965669109888445,7.359999999999997e-4,-6.073001229609343e-4,0.010346794853430114,1,0.0010346794853430114,7.353146915786145e-4,0
O,20,-0.21953015826918282,0.0033148038852659433,0,3.3148038852659435e-4,2.355728543056866e-4,0,-0.3365709052854372,0.03108574818766932,0,0.003108574818766932,0.0022091679273537395,0,-0.10517947094564965,0.012286201103094979,0,0.0012286201103094978,8.731422921563136e-4,0,0.1634615747045322,0.025286553106305072,0,0.0025286553106305073,0.001797037078809476,0,0.0014809725478722457,0.01046745683985828,1,0.001046745683985828,7.438897655597399e-4,0,0.004240508318702058,0.026687503454850214,0.96,0.0026687503454850213,0.001896598284772298,0.00038400000000000033,-7.237839306618732e-4,0.010816104911578854,1,0.0010816104911578854,7.686671051086827e-4,0
O,21,-0.21973263325257747,0.003506013480301587,0,3.506013480301587e-4,2.4916152851757505e-4,0,-0.3408376079575118,0.03143084180276539,0,0.003143084180276539,0.002233692662669816,0,-0.10931318660278995,0.011993628372482891,0,0.0011993628372482892,8.523500535721089e-4,0,0.16701069393973042,0.026346936086299403,0,0.0026346936086299403,0.0018723952157915053,0,0.001674200089730321,0.010434711285359924,1,0.0010434711285359924,7.415626403342361e-4,0,0.004952998034809501,0.027837380906965175,0.93,0.0027837380906965176,0.001978316516942989,6.509999999999997e-4,-6.338506871188144e-4,0.010779652604692973,1,0.0010779652604692973,7.660765524617213e-4,0
O,22,-0.21983254934186103,0.0035685729465327084,0,3.5685729465327083e-4,2.5360743618934163e-4,0,-0.34594697475618374,0.03117956391781889,0,0.003117956391781889,0.002215835120978177,0,-0.11352012412214428,0.012093376925068022,0,0.0012093376925068021,8.594388745276372e-4,0,0.1700768965808181,0.026528875845653752,0,0.0026528875845653753,0.001885325111467477,0,0.0019028933101495138,0.010535705089220486,1,0.0010535705089220486,7.487399574444194e-4,0,0.005099947992095977,0.028063407640748838,0.93,0.0028063407640748837,0.001994379537462388,6.509999999999997e-4,-5.041185214530031e-4,0.01087578914296136,1,0.001087578914296136,7.729086787373108e-4,0
O,23,-0.2197641876848125,0.003447110551961541,0,3.447110551961541e-4,2.4497547967839475e-4,0,-0.3521818429620076,0.030325825251312263,0,0.0030325825251312265,0.002155162555884945,0,-0.1176533604162219,0.012217647677962653,0,0.0012217647677962653,8.682704123740327e-4,0,0.17218000817280216,0.025440913320544864,0,0.0025440913320544864,0.0018080069815603857,0,0.002004371692575936,0.010834580452156857,1,0.0010834580452156856,7.699801046041119e-4,0,0.004159591822669914,0.02674418411137752,0.92,0.002674418411137752,0.001900626403630674,7.359999999999997e-4,-5.12261859835097e-4,0.011214358119100551,0.99,0.001121435811910055,7.969697281535312e-4,9.900000000000009e-5
O,24,-0.2197532794379807,0.003475891734171357,0,3.475891734171357e-4,2.470208692332928e-4,0,-0.3581903839398602,0.030340195584755737,0,0.0030340195584755737,0.0021561838110130843,0,-0.12201789539243989,0.012324111201011408,0,0.0012324111201011407,8.758364455006115e-4,0,0.17485652146773095,0.025382886808519713,0,0.0025382886808519712,0.0018038832169165924,0,0.0021152736562299133,0.01085974236433489,1,0.001085974236433489,7.717682838378565e-4,0,0.003831517504607908,0.026726452164614188,0.95,0.0026726452164614186,0.0018993662490465668,4.7500000000000043e-4,-5.206984065245168e-4,0.01126983038205979,0.99,0.001126983038205979,8.009119702204567e-4,9.900000000000009e-5
O,25,-0.21983363128173183,0.003576803308543953,0,3.576803308543953e-4,2.541923425482294e-4,0,-0.36273219716363836,0.030397028292402695,0,0.0030397028292402694,0.002160222735674004,0,-0.12629358123534581,0.012222652541606557,0,0.0012222652541606558,8.686260925454136e-4,0,0.1778990114560282,0.025888827562760765,0,0.0025888827562760763,0.001839838860662489,0,0.00236193197679221,0.010952717463199129,1,0.0010952717463199129,7.783757363982195e-4,0,0.003967306287399212,0.027297993009827406,0.93,0.0027297993009827407,0.0019399838882552165,6.509999999999997e-4,-3.68257703858309e-4,0.011358829894707956,0.99,0.0011358829894707956,8.072368901710865e-4,9.900000000000009e-5
O,26,-0.21984626067010143,0.003678923053668562,0,3.678923053668562e-4,2.614496768197691e-4,0,-0.3681760718583581,0.030902561172657075,0,0.0030902561172657076,0.002196149393077854,0,-0.1308937713213994,0.01241354616047143,0,0.001241354616047143,8.821923113086488e-4,0,0.18069731455374172,0.025927796297135364,0,0.0025927796297135364,0.0018426082480238679,0,0.002350137101656129,0.011265254412537012,1,0.0011265254412537013,8.005867702270309e-4,0,0.003792585645424026,0.02743112334085386,0.94,0.002743112334085386,0.0019494450489030497,5.640000000000005e-4,-5.232637565692033e-4,0.011710674192357277,0.99,0.0011710674192357278,8.322413756059104e-4,9.900000000000009e-5
O,27,-0.21979685118179204,0.003685436199620509,0,3.685436199620509e-4,2.6191254594733036e-4,0,-0.37378845378196146,0.030586552621869465,0,0.0030586552621869466,0.002173691643277048,0,-0.1353118853000016,0.012666369333501563,0,0.0012666369333501563,9.00159671842423e-4,0,0.1834528701471221,0.025583416390819257,0,0.002558341639081926,0.001818134233782177,0,0.002703916303255681,0.011296344207258375,1,0.0011296344207258374,8.02796225729012e-4,0,0.003526722826760125,0.027131114401012353,0.95,0.0027131114401012352,0.0019281243419406173,4.7500000000000043e-4,-2.625391303864777e-4,0.011717117169305975,0.99,0.0011717117169305975,8.326992580395521e-4,9.900000000000009e-5
O,28,-0.2198365602543547,0.0035444119470119215,0,3.5444119470119217e-4,2.518903887207752e-4,0,-0.3796032786340362,0.029978171641481362,0,0.0029978171641481363,0.002130455889665091,0,-0.14039784964583632,0.012779046350116499,0,0.0012779046350116499,9.081672787287956e-4,0,0.18695811238419566,0.024501410361992427,0,0.0024501410361992427,0.0017412394136331873,0,0.0024792448731710782,0.011572982123532576,1,0.0011572982123532576,8.224560263692729e-4,0,0.004104790145004515,0.02582493065533634,0.94,0.002582493065533634,0.0018352979051838906,5.640000000000005e-4,-6.802612278792031e-4,0.012012475848513634,0.99,0.0012012475848513634,8.53689485369192e-4,9.900000000000009e-5
O,29,-0.21980175378010472,0.0036417638678447376,0,3.6417638678447377e-4,2.588088884741589e-4,0,-0.3854525195357354,0.03021031362722544,0,0.0030210313627225443,0.0021469535022173745,0,-0.14535921926918977,0.013098264002274967,0,0.0013098264002274966,9.308530894333093e-4,0,0.18971581929925477,0.024754991760645006,0,0.0024754991760645006,0.001759260658915583,0,0.002349522131689845,0.011945821367880683,1,0.0011945821367880683,8.489525576961066e-4,0,0.003849904398498122,0.026084970494073354,0.96,0.0026084970494073354,0.0018537781318171335,0.00038400000000000033,-9.941291538663399e-4,0.01245408495610618,0.99,0.001245408495610618,8.850732780651562e-4,9.900000000000009e-5
O,30,-0.21971761434748885,0.003634090295602874,0,3.634090295602874e-4,2.582635514411683e-4,0,-0.39100231916879263,0.03005690921629884,0,0.003005690921629884,0.0021360515254501542,0,-0.15014746770149476,0.013259433517023116,0,0.0013259433517023116,9.423069080996398e-4,0,0.19204699848524517,0.02404733797499163,0,0.002404733797499163,0.0017089698942378967,0,0.0026197968482277456,0.011941466377832064,1,0.0011941466377832063,8.486430620300775e-4,0,0.003137170520903784,0.02537499900503553,0.95,0.002537499900503553,0.001803322655132159,4.7500000000000043e-4,-8.405632952069387e-4,0.01245438225385513,0.99,0.001245438225385513,8.850944060961719e-4,9.900000000000009e-5
O,31,-0.21973041590258557,0.0036884288188443262,0,3.6884288188443264e-4,2.6212522213476283e-4,0,-0.396425444068274,0.029912334143910115,0,0.0029912334143910113,0.0021257770224500073,0,-0.15557377072133066,0.013449372656304793,0,0.0013449372656304792,9.558052949525804e-4,0,0.19542866810465637,0.023998283296179947,0,0.002399828329617995,0.001705483730016815,0,0.0026225991557147442,0.012060795500130934,1,0.0012060795500130933,8.57123413482146e-4,0,0.003566742556388393,0.025400904510290048,0.96,0.002540090451029005,0.0018051636792247648,0.00038400000000000033,-0.0010196187083348907,0.012541456598271206,0.99,0.0012541456598271206,8.912825102980729e-4,9.900000000000009e-5
O,32,-0.21969353558326274,0.0036331325247873775,0,3.6331325247873777e-4,2.581954856331788e-4,0,-0.40148385923698565,0.0291174424541385,0,0.0029117442454138502,0.0020692865298885307,0,-0.16067531003211868,0.013475312708080415,0,0.0013475312708080415,9.576487741595352e-4,0,0.19841535321903928,0.023675991129230835,0,0.0023675991129230834,0.001682579423060364,0,0.0026192794839091592,0.012027746554109597,1,0.0012027746554109596,8.547747271599637e-4,0,0.003569990076437509,0.025049178252539436,0.96,0.0025049178252539435,0.0017801675825202619,0.00038400000000000033,-0.0011914267143616952,0.012533864389866466,0.99,0.0012533864389866465,8.907429555412023e-4,9.900000000000009e-5
O,33,-0.21968887796209602,0.0036665599983496623,0,3.6665599983496625e-4,2.6057107273632464e-4,0,-0.40620532043728885,0.028710193527887104,0,0.0028710193527887104,0.002040344608951247,0,-0.16536423255727295,0.013358122559782231,0,0.001335812255978223,9.493204329705375e-4,0,0.2017194018127907,0.02373184784646526,0,0.002373184784646526,0.0016865489871029148,0,0.0032583331938744707,0.01217147362100557,1,0.001217147362100557,8.649889650339344e-4,0,0.003903009875148955,0.025094521254810705,0.97,0.0025094521254810705,0.001783389969375578,2.9100000000000024e-4,-6.386693570807012e-4,0.012708213374721899,0.99,0.0012708213374721898,9.031333983635528e-4,9.900000000000009e-5
O,34,-0.2196632330989401,0.0035506780660923723,0,3.5506780660923723e-4,2.5233570241301573e-4,0,-0.4111446689661978,0.028031536032443814,0,0.0028031536032443816,0.001992114520888376,0,-0.17027379838681506,0.01368455411413473,0,0.001368455411413473,9.725189133802134e-4,0,0.20521760163271427,0.022672863845196664,0,0.0022672863845196664,0.0016112902712097164,0,0.0037649974384141626,0.012571410943825995,1,0.0012571410943825994,8.934112729414877e-4,0,0.004447667224706199,0.02390842681678356,0.99,0.002390842681678356,0.001699097908091314,9.900000000000009e-5,-2.3078010451978325e-4,0.013187953561647777,0.99,0.0013187953561647778,9.372270488692768e-4,9.900000000000009e-5
O,35,-0.2197867385751813,0.003687536589851031,0,3.6875365898510307e-4,2.6206181418125487e-4,0,-0.4151661395107857,0.02840596281023302,0,0.0028405962810233018,0.0020187238733041695,0,-0.17552826388900206,0.013669417324569529,0,0.001366941732456953,9.714431885873385e-4,0,0.2093634555316765,0.02300151809488438,0,0.002300151809488438,0.0016346467116986286,0,0.003950422937312918,0.012602826964316315,1,0.0012602826964316315,8.956439122993473e-4,0,0.005749517962757838,0.024320563045662207,0.97,0.0024320563045662205,0.0017283871545023231,2.9100000000000024e-4,-2.2292785710109842e-4,0.013208953100631598,1,0.0013208953100631597,9.387194211207728e-4,0
O,36,-0.2194998735780167,0.003806319337908155,0,3.806319337908155e-4,2.705033365067438e-4,0,-0.4219411413144698,0.028476982346074785,0,0.0028476982346074785,0.002023771011943072,0,-0.18096208517513757,0.013944815402910442,0,0.0013944815402910443,9.91014877782419e-4,0,0.21119210597400662,0.023646085243611923,0,0.0023646085243611923,0.0016804541043146303,0,0.004078974096163398,0.012873203729927165,1,0.0012873203729927166,9.14858752337396e-4,0,0.004367018058174661,0.02504252545749602,0.99,0.002504252545749602,0.0017796947889639207,9.900000000000009e-5,-2.642355096967952e-4,0.01350127973691476,1,0.001350127973691476,9.594941705425715e-4,0
O,37,-0.21946912462106402,0.0038169321099441743,0,3.816932109944174e-4,2.7125755337360986e-4,0,-0.42679525734862866,0.02847167843139016,0,0.002847167843139016,0.002023394079139655,0,-0.18644677929735828,0.013946206653851757,0,0.0013946206653851756,9.91113749681525e-4,0,0.21457204978004954,0.023531924125589267,0,0.0023531924125589267,0.0016723410269338344,0,0.004164580436135621,0.012982557164582046,1,0.0012982557164582047,9.226301625388516e-4,0,0.004775579439265932,0.02495924835592463,0.98,0.002495924835592463,0.001773776543060241,1.9600000000000016e-4,-3.762731648427553e-4,0.013617360099280034,1,0.0013617360099280034,9.677436426796033e-4,0
O,38,-0.21945889092982604,0.0038054427941298387,0,3.805442794129839e-4,2.704410432529258e-4,0,-0.4316774167904738,0.028403522289149247,0,0.0028403522289149248,0.002018550433023056,0,-0.1918407509055272,0.013881847780032902,0,0.0013881847780032903,9.865399636808517e-4,0,0.2183114256330842,0.02307229044949423,0,0.0023072290449494227,0.001639676283932293,0,0.004509945958743307,0.012846599771465468,1,0.001284659977146547,9.12968091336753e-4,0,0.005575368777904561,0.024544910241069324,0.99,0.002454491024106932,0.001744330815426713,9.900000000000009e-5,-1.9125269602776384e-4,0.013384424362858673,1,0.0013384424362858673,9.511896207229846e-4,0
